證券代號,證券名稱,外資買進股數,外資賣出股數,外資買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""066890""",緯穎元富47購02  ,0,0,0,0,0,0,"295,000",0,0,0,"365,000","70,000","295,000","295,000"
"=""064673""",智邦元大46購12  ,0,0,0,0,0,0,"295,000",0,0,0,"295,000",0,"295,000","295,000"
"=""03297B""",臺股指元大6C熊01,0,0,0,0,0,0,"295,000",0,0,0,"376,000","81,000","295,000","295,000"
"=""04412P""",T50正2元大43售22,0,0,0,0,0,0,"295,000",0,0,0,"295,000",0,"295,000","295,000"
"=""05847P""",台光電中信46售01,0,0,0,0,0,0,"294,000",0,0,0,"756,000","462,000","294,000","294,000"
"=""061865""",緯穎群益48購06  ,0,0,0,0,0,0,"294,000",0,0,0,"309,000","15,000","294,000","294,000"
"=""065990""",台塑群益47購01  ,0,0,0,0,0,0,"293,000",0,0,0,"665,000","372,000","293,000","293,000"
"=""066286""",精成科元大47購02,0,0,0,0,0,0,"293,000",0,"10,000","-10,000","331,000","28,000","303,000","293,000"
"=""068970""",亞翔富邦4A購01  ,0,0,0,0,0,0,"293,000",0,0,0,"471,000","178,000","293,000","293,000"
"=""068895""",上銀元大51購02  ,0,0,0,0,0,0,"293,000",0,0,0,"298,000","5,000","293,000","293,000"
3023,信邦            ,"557,000","319,445","237,555","5,000",0,"5,000","50,000","23,000","23,000",0,"128,000","78,000","50,000","292,555"
"=""068061""",亞泥凱基48購01  ,0,0,0,0,0,0,"292,000",0,0,0,"363,000","71,000","292,000","292,000"
"=""068506""",長榮元大4A購01  ,0,0,0,0,0,0,"292,000",0,0,0,"403,000","111,000","292,000","292,000"
"=""04491P""",TPK國票44售03   ,0,0,0,0,0,0,"292,000",0,0,0,"722,000","430,000","292,000","292,000"
"=""063225""",仁寶元大46購08  ,0,0,0,0,0,0,"292,000",0,0,0,"292,000",0,"292,000","292,000"
"=""05296P""",台灣50群益45售07,0,0,0,0,0,0,"291,000",0,0,0,"310,000","19,000","291,000","291,000"
"=""064483""",華新群益49購02  ,0,0,0,0,0,0,"291,000",0,0,0,"795,000","504,000","291,000","291,000"
"=""05405P""",臺股指富邦49售04,0,0,0,0,0,0,"291,000",0,0,0,"501,000","210,000","291,000","291,000"
"=""068040""",創意元大47購01  ,0,0,0,0,0,0,"291,000",0,0,0,"491,000","200,000","291,000","291,000"
"=""068184""",緯創永豐48購03  ,0,0,0,0,0,0,"290,000",0,0,0,"740,000","450,000","290,000","290,000"
"=""04544P""",瑞昱元大43售02  ,0,0,0,0,0,0,"290,000",0,0,0,"309,000","19,000","290,000","290,000"
"=""066578""",所羅門元富57購01,0,0,0,0,0,0,"290,000",0,0,0,"312,000","22,000","290,000","290,000"
"=""065114""",長榮中信4A購02  ,0,0,0,0,0,0,"290,000",0,0,0,"657,000","367,000","290,000","290,000"
"=""05326P""",台灣50元富45售02,0,0,0,0,0,0,"289,000",0,0,0,"385,000","96,000","289,000","289,000"
"=""068864""",微星永豐4A購01  ,"10,000",0,"10,000",0,0,0,"279,000",0,0,0,"440,000","161,000","279,000","289,000"
"=""067157""",聯發科元大47購16,0,0,0,0,0,0,"288,000",0,0,0,"1,545,000","1,257,000","288,000","288,000"
"=""059123""",國泰金凱基45購02,0,0,0,0,0,0,"288,000",0,0,0,"378,000","90,000","288,000","288,000"
2451,創見            ,"1,036,305","756,426","279,879",0,0,0,"7,770",0,0,0,"8,000",230,"7,770","287,649"
"=""068690""",台達電凱基48購03,0,0,0,0,0,0,"287,000",0,0,0,"647,000","360,000","287,000","287,000"
"=""065946""",臺股指元富56購01,0,0,0,0,0,0,"287,000",0,0,0,"297,000","10,000","287,000","287,000"
"=""066267""",燿華元大47購04  ,0,0,0,0,0,0,"286,000",0,0,0,"689,000","403,000","286,000","286,000"
"=""063755""",波力國票47購01  ,0,0,0,0,0,0,"286,000",0,0,0,"296,000","10,000","286,000","286,000"
"=""064064""",晟銘電元大46購04,0,0,0,0,0,0,"286,000",0,0,0,"559,000","273,000","286,000","286,000"
"=""068038""",奇鋐元大47購10  ,0,0,0,0,0,0,"286,000",0,0,0,"1,375,000","1,089,000","286,000","286,000"
2464,盟立            ,"779,000","579,000","200,000",0,0,0,"86,000",0,0,0,"89,000","3,000","86,000","286,000"
"=""068614""",大立光元大48購05,0,"20,000","-20,000",0,0,0,"305,000",0,0,0,"976,000","671,000","305,000","285,000"
"=""04605P""",SGBR2X國票43售04,0,0,0,0,0,0,"285,000",0,0,0,"285,000",0,"285,000","285,000"
"=""065525""",欣興統一51購01  ,0,0,0,0,0,0,"285,000",0,0,0,"778,000","493,000","285,000","285,000"
"=""065306""",漢唐統一51購01  ,0,0,0,0,0,0,"284,000",0,0,0,"1,080,000","796,000","284,000","284,000"
"=""05567P""",中砂凱基45售06  ,0,0,0,0,0,0,"284,000",0,0,0,"1,108,000","824,000","284,000","284,000"
"=""068945""",力積電元大48購09,0,0,0,0,0,0,"284,000",0,0,0,"1,386,000","1,102,000","284,000","284,000"
"=""05365P""",臻鼎元富45售02  ,0,0,0,0,0,0,"283,000",0,0,0,"303,000","20,000","283,000","283,000"
"=""062263""",晶心科凱基46購02,0,0,0,0,0,0,"283,000",0,0,0,"343,000","60,000","283,000","283,000"
"=""00640L""",富邦日本正2     ,"113,000",0,"113,000",0,0,0,"170,000",0,0,0,"704,000","534,000","170,000","283,000"
"=""05555P""",聯發科元大45售04,0,0,0,0,0,0,"282,000",0,0,0,"282,000",0,"282,000","282,000"
"=""066887""",長榮元富47購04  ,0,0,0,0,0,0,"282,000",0,0,0,"767,000","485,000","282,000","282,000"
"=""066766""",盟立元大47購07  ,0,0,0,0,0,0,"281,000",0,0,0,"1,143,000","862,000","281,000","281,000"
"=""066292""",和椿元大47購02  ,0,0,0,0,0,0,"280,000",0,0,0,"300,000","20,000","280,000","280,000"
"=""069312""",嘉澤國票4A購03  ,0,0,0,0,0,0,"280,000",0,0,0,"290,000","10,000","280,000","280,000"
"=""05618P""",臺股指元富49售07,0,0,0,0,0,0,"280,000",0,0,0,"501,000","221,000","280,000","280,000"
"=""062803""",台積電元大46購22,0,0,0,0,0,0,"280,000",0,0,0,"280,000",0,"280,000","280,000"
"=""065324""",嘉澤統一51購01  ,0,0,0,0,0,0,"279,000",0,0,0,"290,000","11,000","279,000","279,000"
"=""066780""",愛普元大47購12  ,0,0,0,0,0,0,"278,000",0,0,0,"1,185,000","907,000","278,000","278,000"
"=""067079""",世紀鋼群益48購04,0,0,0,0,0,0,"278,000",0,0,0,"412,000","134,000","278,000","278,000"
"=""068342""",台積電永豐48購09,0,0,0,0,0,0,"278,000",0,0,0,"619,000","341,000","278,000","278,000"
"=""069394""",瑞昱統一52購02  ,0,0,0,0,0,0,"278,000",0,0,0,"500,000","222,000","278,000","278,000"
2905,三商            ,"356,000","79,000","277,000",0,0,0,0,0,0,0,0,0,0,"277,000"
"=""065788""",台積電富邦51購01,0,0,0,0,0,0,"277,000",0,0,0,"417,000","140,000","277,000","277,000"
"=""05541P""",臺股指元富45售03,0,0,0,0,0,0,"277,000",0,0,0,"277,000",0,"277,000","277,000"
"=""04344P""",萬海國票44售02  ,0,0,0,0,0,0,"276,000",0,0,0,"276,000",0,"276,000","276,000"
"=""065936""",神達元富47購03  ,0,0,0,0,0,0,"276,000",0,0,0,"430,000","154,000","276,000","276,000"
"=""05790P""",臺股指元大47售17,0,0,0,0,0,0,"276,000",0,0,0,"372,000","96,000","276,000","276,000"
"=""067473""",台塑化凱基47購02,0,0,0,0,0,0,"276,000",0,0,0,"1,721,000","1,445,000","276,000","276,000"
"=""04925P""",長榮凱基46售03  ,0,0,0,0,0,0,"275,000",0,0,0,"603,000","328,000","275,000","275,000"
"=""066203""",台塑群益47購02  ,0,0,0,0,0,0,"275,000",0,0,0,"979,000","704,000","275,000","275,000"
"=""062064""",矽力群益46購05  ,0,0,0,0,0,0,"275,000",0,0,0,"497,000","222,000","275,000","275,000"
"=""05522P""",臺股指群益4B售05,0,0,0,0,0,0,"274,000",0,0,0,"371,000","97,000","274,000","274,000"
"=""065646""",精成科群益47購01,0,0,0,0,0,0,"274,000",0,0,0,"853,000","579,000","274,000","274,000"
"=""065552""",國巨元富47購03  ,0,0,0,0,0,0,"273,000",0,0,0,"308,000","35,000","273,000","273,000"
"=""04528P""",臺股指凱基43售92,0,0,0,0,0,0,"273,000",0,0,0,"672,000","399,000","273,000","273,000"
"=""068648""",立隆電統一5A購01,0,0,0,0,0,0,"273,000",0,0,0,"688,000","415,000","273,000","273,000"
"=""067103""",大立光元富47購06,0,0,0,0,0,0,"273,000",0,0,0,"508,000","235,000","273,000","273,000"
"=""067316""",道瓊銅元大47購01,0,0,0,0,0,0,"273,000",0,0,0,"367,000","94,000","273,000","273,000"
"=""067502""",華通元大47購13  ,0,0,0,0,0,0,"272,000",0,0,0,"275,000","3,000","272,000","272,000"
"=""068276""",南亞科凱基4A購01,0,0,0,0,0,0,"272,000",0,0,0,"836,000","564,000","272,000","272,000"
"=""05614P""",陽明元富45售03  ,0,0,0,0,0,0,"272,000",0,0,0,"272,000",0,"272,000","272,000"
"=""068059""",元日2X凱基59購01,0,0,0,0,0,0,"272,000",0,0,0,"701,000","429,000","272,000","272,000"
"=""068451""",緯創凱基49購01  ,0,0,0,0,0,0,"271,000",0,0,0,"767,000","496,000","271,000","271,000"
"=""067151""",威盛元大47購11  ,0,0,0,0,0,0,"271,000",0,0,0,"500,000","229,000","271,000","271,000"
"=""064419""",華新科凱基48購01,0,0,0,0,0,0,"271,000",0,0,0,"281,000","10,000","271,000","271,000"
"=""04604P""",欣巴巴群益49售01,0,0,0,0,0,0,"270,000",0,0,0,"270,000",0,"270,000","270,000"
"=""063939""",鉅祥國票46購01  ,0,0,0,0,0,0,"270,000",0,0,0,"270,000",0,"270,000","270,000"
"=""065231""",凌陽凱基48購01  ,0,0,0,0,0,0,"269,000",0,0,0,"687,000","418,000","269,000","269,000"
"=""065917""",漢唐元富47購02  ,0,0,0,0,0,0,"268,000",0,0,0,"268,000",0,"268,000","268,000"
"=""05602P""",臺股指法興45售12,0,0,0,0,0,0,"268,000",0,0,0,"485,000","217,000","268,000","268,000"
"=""05590P""",台積電國票46售04,0,0,0,0,0,0,"267,000",0,0,0,"634,000","367,000","267,000","267,000"
"=""05409P""",臺股指永豐49售03,0,0,0,0,0,0,"267,000",0,0,0,"546,000","279,000","267,000","267,000"
"=""04471P""",台灣50元富43售10,0,0,0,0,0,0,"266,000",0,0,0,"797,000","531,000","266,000","266,000"
"=""05745P""",緯穎群益48售01  ,0,0,0,0,0,0,"265,000",0,0,0,"299,000","34,000","265,000","265,000"
"=""04182P""",鴻海元大43售46  ,0,0,0,0,0,0,"265,000",0,0,0,"265,000",0,"265,000","265,000"
"=""069345""",奇鋐凱基49購05  ,0,0,0,0,0,0,"265,000",0,0,0,"306,000","41,000","265,000","265,000"
"=""068866""",奇鋐永豐48購03  ,0,0,0,0,0,0,"264,000",0,0,0,"485,000","221,000","264,000","264,000"
"=""066173""",滬深2X永豐47購06,0,0,0,0,0,0,"264,000",0,0,0,"292,000","28,000","264,000","264,000"
"=""066192""",華晶科永豐49購01,0,0,0,0,0,0,"263,000",0,0,0,"385,000","122,000","263,000","263,000"
"=""068792""",華泰統一44購01  ,0,0,0,0,0,0,"263,000",0,0,0,"400,000","137,000","263,000","263,000"
"=""067044""",欣興永豐47購03  ,0,0,0,0,0,0,"263,000",0,0,0,"459,000","196,000","263,000","263,000"
"=""067828""",裕慶永豐47購01  ,0,0,0,0,0,0,"263,000",0,0,0,"285,000","22,000","263,000","263,000"
"=""068536""",台積電富邦4C購05,0,0,0,0,0,0,"263,000",0,0,0,"343,000","80,000","263,000","263,000"
"=""068310""",聯發科元大48購01,0,0,0,0,0,0,"262,000",0,0,0,"272,000","10,000","262,000","262,000"
"=""067617""",南亞統一51購03  ,0,0,0,0,0,0,"262,000",0,0,0,"262,000",0,"262,000","262,000"
"=""065948""",台化元大47購03  ,0,0,0,0,0,0,"262,000",0,0,0,"728,000","466,000","262,000","262,000"
"=""064436""",台積電凱基43購02,0,0,0,0,0,0,"262,000",0,0,0,"442,000","180,000","262,000","262,000"
"=""064877""",長榮群益48購06  ,0,0,0,0,0,0,"262,000",0,0,0,"392,000","130,000","262,000","262,000"
"=""064782""",FBNQ2X元大4A購01,0,0,0,0,0,0,"262,000",0,0,0,"879,000","617,000","262,000","262,000"
"=""065208""",國喬中信47購01  ,0,0,0,0,0,0,"262,000",0,0,0,"2,441,000","2,179,000","262,000","262,000"
"=""062117""",T50反1兆豐47購01,0,0,0,0,0,0,"262,000",0,0,0,"332,000","70,000","262,000","262,000"
"=""068717""",華孚富邦3A購01  ,0,0,0,0,0,0,"261,000",0,0,0,"272,000","11,000","261,000","261,000"
3536,誠創            ,"296,000","35,000","261,000",0,0,0,0,0,0,0,0,0,0,"261,000"
"=""069403""",玉晶光統一53購01,0,0,0,0,0,0,"260,000",0,0,0,"290,000","30,000","260,000","260,000"
"=""068610""",台光電元大4C購01,0,0,0,0,0,0,"260,000",0,0,0,"597,000","337,000","260,000","260,000"
"=""068508""",長榮航元大4A購02,0,0,0,0,0,0,"260,000",0,0,0,"403,000","143,000","260,000","260,000"
"=""067846""",台積電凱基47購26,0,0,0,0,0,0,"260,000",0,0,0,"866,000","606,000","260,000","260,000"
"=""067368""",和大國泰48購01  ,0,0,0,0,0,0,"260,000",0,0,0,"280,000","20,000","260,000","260,000"
"=""03288P""",T50正2元大41售06,0,0,0,0,0,0,"260,000",0,0,0,"260,000",0,"260,000","260,000"
"=""060516""",台積電凱基46購19,0,0,0,0,0,0,"260,000",0,0,0,"702,000","442,000","260,000","260,000"
"=""05534P""",日月光凱基46售02,0,0,0,0,0,0,"259,000",0,0,0,"770,000","511,000","259,000","259,000"
"=""063140""",祥碩凱基48購01  ,0,0,0,0,0,0,"259,000",0,0,0,"955,000","696,000","259,000","259,000"
"=""065435""",智原元大47購05  ,0,0,0,0,0,0,"259,000",0,0,0,"3,714,000","3,455,000","259,000","259,000"
"=""066116""",緯穎凱基47購07  ,"3,000",0,"3,000",0,0,0,"256,000",0,0,0,"377,000","121,000","256,000","259,000"
"=""05829P""",智邦永豐47售02  ,0,0,0,0,0,0,"258,000",0,0,0,"263,000","5,000","258,000","258,000"
"=""03304B""",臺股指元大75熊01,0,0,0,0,0,0,"258,000",0,0,0,"1,881,000","1,623,000","258,000","258,000"
"=""04823P""",國企2X元大44售02,0,0,0,0,0,0,"258,000",0,0,0,"427,000","169,000","258,000","258,000"
"=""066094""",直得凱基47購02  ,0,0,0,0,0,0,"257,000",0,0,0,"318,000","61,000","257,000","257,000"
"=""061905""",敦泰元大46購03  ,0,0,0,0,0,0,"256,000",0,0,0,"312,000","56,000","256,000","256,000"
"=""064787""",台泥元大47購03  ,0,0,0,0,0,0,"255,000",0,0,0,"366,000","111,000","255,000","255,000"
"=""05026P""",聯電元富44售03  ,0,0,0,0,0,0,"255,000",0,0,0,"604,000","349,000","255,000","255,000"
"=""062999""",美時群益46購04  ,0,0,0,0,0,0,"255,000",0,0,0,"335,000","80,000","255,000","255,000"
"=""04664P""",萬海凱基43售12  ,0,0,0,0,0,0,"255,000",0,0,0,"385,000","130,000","255,000","255,000"
"=""067482""",力智凱基49購01  ,0,"10,000","-10,000",0,0,0,"264,000",0,0,0,"394,000","130,000","264,000","254,000"
"=""067858""",敬鵬富邦3B購01  ,0,0,0,0,0,0,"253,000",0,0,0,"342,000","89,000","253,000","253,000"
"=""069230""",華碩元富48購02  ,0,0,0,0,0,0,"253,000",0,0,0,"763,000","510,000","253,000","253,000"
"=""064648""",洋基台新46購02  ,0,0,0,0,0,0,"253,000",0,0,0,"508,000","255,000","253,000","253,000"
"=""04217P""",台積電永豐48售01,0,0,0,0,0,0,"253,000",0,0,0,"253,000",0,"253,000","253,000"
"=""05783P""",臺股指元大46售32,0,0,0,0,0,0,"252,000",0,0,0,"272,000","20,000","252,000","252,000"
"=""05472P""",華擎群益45售01  ,0,0,0,0,0,0,"252,000",0,0,0,"342,000","90,000","252,000","252,000"
"=""066344""",聯發科富邦4B購01,0,0,0,0,0,0,"252,000",0,0,0,"825,000","573,000","252,000","252,000"
"=""066178""",高力統一43購01  ,0,0,0,0,0,0,"251,000",0,0,0,"772,000","521,000","251,000","251,000"
"=""061158""",康舒元富4C購01  ,0,0,0,0,0,0,"251,000",0,0,0,"251,000",0,"251,000","251,000"
"=""05173P""",健策元大44售08  ,0,0,0,0,0,0,"251,000",0,0,0,"251,000",0,"251,000","251,000"
"=""067431""",達興永豐47購02  ,0,0,0,0,0,0,"251,000",0,0,0,"300,000","49,000","251,000","251,000"
"=""062657""",奇鋐凱基46購07  ,0,0,0,0,0,0,"250,000",0,0,0,"250,000",0,"250,000","250,000"
"=""068368""",亞翔統一45購01  ,0,0,0,0,0,0,"250,000",0,0,0,"250,000",0,"250,000","250,000"
"=""068269""",台化凱基48購04  ,0,0,0,0,0,0,"250,000",0,0,0,"300,000","50,000","250,000","250,000"
"=""05671P""",長榮國票46售08  ,0,0,0,0,0,0,"250,000",0,0,0,"250,000",0,"250,000","250,000"
"=""05676P""",景碩永豐45售06  ,0,0,0,0,0,0,"250,000",0,0,0,"250,000",0,"250,000","250,000"
"=""063854""",鈞興群益46購02  ,0,0,0,0,0,0,"250,000",0,0,0,"383,000","133,000","250,000","250,000"
"=""066312""",臺股指中信4B購07,0,0,0,0,0,0,"250,000",0,0,0,"348,000","98,000","250,000","250,000"
"=""04464P""",滬深2X元大44售03,0,0,0,0,0,0,"250,000",0,0,0,"484,000","234,000","250,000","250,000"
"=""04552P""",臺股指法興43售23,0,0,0,0,0,0,"250,000",0,0,0,"300,000","50,000","250,000","250,000"
"=""066521""",同欣電群益4A購01,0,0,0,0,0,0,"249,000",0,0,0,"299,000","50,000","249,000","249,000"
"=""05711P""",迅得國票45售03  ,0,0,0,0,0,0,"249,000",0,0,0,"836,000","587,000","249,000","249,000"
"=""068370""",世紀鋼統一3B購01,0,0,0,0,0,0,"249,000",0,0,0,"365,000","116,000","249,000","249,000"
"=""068662""",力積電統一58購01,0,0,0,0,0,0,"249,000",0,0,0,"249,000",0,"249,000","249,000"
"=""067706""",台積電元大47購40,0,0,0,0,0,0,"249,000",0,0,0,"249,000",0,"249,000","249,000"
"=""04818P""",台積電富邦46售04,0,0,0,0,0,0,"248,000",0,0,0,"351,000","103,000","248,000","248,000"
"=""04028P""",奇鋐元大43售12  ,0,0,0,0,0,0,"248,000",0,0,0,"2,114,000","1,866,000","248,000","248,000"
"=""063270""",鴻準元富4C購01  ,0,0,0,0,0,0,"248,000",0,0,0,"866,000","618,000","248,000","248,000"
"=""05032P""",盟立凱基44售04  ,0,0,0,0,0,0,"248,000",0,0,0,"320,000","72,000","248,000","248,000"
"=""063108""",迅得中信47購01  ,0,0,0,0,0,0,"247,000",0,0,0,"308,000","61,000","247,000","247,000"
"=""066129""",直得統一59購01  ,0,0,0,0,0,0,"247,000",0,0,0,"247,000",0,"247,000","247,000"
"=""05266P""",臺股指富邦48售02,0,0,0,0,0,0,"247,000",0,0,0,"734,000","487,000","247,000","247,000"
"=""068285""",世芯凱基4C購04  ,0,0,0,0,0,0,"247,000",0,0,0,"402,000","155,000","247,000","247,000"
4977,眾達-KY         ,"422,000","242,240","179,760","20,000",0,"20,000","47,000","6,000","11,000","-5,000","63,000","11,000","52,000","246,760"
"=""068480""",創意群益49購07  ,0,0,0,0,0,0,"246,000",0,0,0,"309,000","63,000","246,000","246,000"
"=""068395""",群創統一51購01  ,0,0,0,0,0,0,"246,000",0,0,0,"492,000","246,000","246,000","246,000"
"=""05451P""",嘉澤元富45售01  ,0,0,0,0,0,0,"246,000",0,0,0,"510,000","264,000","246,000","246,000"
"=""063233""",鴻準元大46購25  ,0,0,0,0,0,0,"246,000",0,0,0,"452,000","206,000","246,000","246,000"
"=""064712""",瑞昱群益47購01  ,0,0,0,0,0,0,"246,000",0,0,0,"801,000","555,000","246,000","246,000"
"=""064825""",虹堡富邦3B購01  ,0,0,0,0,0,0,"245,000",0,0,0,"245,000",0,"245,000","245,000"
"=""063079""",緯穎統一54購01  ,0,0,0,0,0,0,"245,000",0,0,0,"694,000","449,000","245,000","245,000"
"=""066467""",國產元大47購01  ,0,0,0,0,0,0,"245,000",0,0,0,"367,000","122,000","245,000","245,000"
"=""066139""",所羅門統一57購01,0,0,0,0,0,0,"244,000",0,0,0,"300,000","56,000","244,000","244,000"
"=""067781""",材料國票48購03  ,0,0,0,0,0,0,"244,000",0,0,0,"1,104,000","860,000","244,000","244,000"
"=""065197""",敦泰凱基47購01  ,0,0,0,0,0,0,"243,000",0,0,0,"340,000","97,000","243,000","243,000"
"=""05840P""",正崴元富46售05  ,0,0,0,0,0,0,"243,000",0,0,0,"345,000","102,000","243,000","243,000"
"=""03466P""",元黃金元大43售01,0,0,0,0,0,0,"242,000",0,0,0,"1,124,000","882,000","242,000","242,000"
"=""066229""",伊雲谷群益47購01,0,0,0,0,0,0,"242,000",0,0,0,"300,000","58,000","242,000","242,000"
"=""065729""",陽明元大47購12  ,0,0,0,0,0,0,"242,000",0,0,0,"444,000","202,000","242,000","242,000"
"=""062922""",創意凱基46購08  ,0,0,0,0,0,0,"241,000",0,0,0,"2,621,000","2,380,000","241,000","241,000"
"=""068401""",訊芯統一54購01  ,0,0,0,0,0,0,"241,000",0,0,0,"406,000","165,000","241,000","241,000"
"=""04030P""",臺股指元大43售62,0,0,0,0,0,0,"241,000",0,0,0,"262,000","21,000","241,000","241,000"
"=""05003P""",道瓊2X國票46售01,0,0,0,0,0,0,"241,000",0,0,0,"558,000","317,000","241,000","241,000"
"=""069189""",中興電統一3C購02,0,0,0,0,0,0,"240,000",0,0,0,"240,000",0,"240,000","240,000"
"=""067635""",鈺邦統一51購01  ,0,0,0,0,0,0,"240,000",0,0,0,"280,000","40,000","240,000","240,000"
"=""062338""",大立光元大46購07,0,0,0,0,0,0,"240,000",0,0,0,"240,000",0,"240,000","240,000"
"=""04730P""",景碩元富44售04  ,0,0,0,0,0,0,"240,000",0,0,0,"270,000","30,000","240,000","240,000"
"=""066426""",聯發科統一53購03,0,0,0,0,0,0,"239,000",0,0,0,"1,491,000","1,252,000","239,000","239,000"
"=""066656""",盛群統一53購01  ,0,0,0,0,0,0,"238,000",0,0,0,"384,000","146,000","238,000","238,000"
"=""067523""",新唐元大47購01  ,0,0,0,0,0,0,"238,000",0,0,0,"431,000","193,000","238,000","238,000"
8046,南電            ,"305,000","71,000","234,000",0,0,0,"4,000","4,000",0,"4,000",0,0,0,"238,000"
"=""061781""",陽明國票48購01  ,0,0,0,0,0,0,"237,000",0,0,0,"294,000","57,000","237,000","237,000"
"=""065189""",燿華凱基47購01  ,0,0,0,0,0,0,"235,000",0,0,0,"283,000","48,000","235,000","235,000"
"=""04643P""",萬海台新43售04  ,0,0,0,0,0,0,"235,000",0,0,0,"235,000",0,"235,000","235,000"
"=""065984""",聯茂元大47購06  ,0,0,0,0,0,0,"235,000",0,0,0,"235,000",0,"235,000","235,000"
"=""05313P""",創意富邦47售03  ,0,0,0,0,0,0,"235,000",0,0,0,"534,000","299,000","235,000","235,000"
"=""059937""",威盛國票46購05  ,0,0,0,0,0,0,"235,000",0,0,0,"971,000","736,000","235,000","235,000"
"=""067067""",全新群益47購04  ,0,0,0,0,0,0,"235,000",0,0,0,"235,000",0,"235,000","235,000"
"=""05399P""",聯電元大45售04  ,0,0,0,0,0,0,"235,000",0,0,0,"245,000","10,000","235,000","235,000"
"=""068507""",萬海元大4A購02  ,0,0,0,0,0,0,"235,000",0,0,0,"1,551,000","1,316,000","235,000","235,000"
"=""067410""",台積電統一51購07,0,0,0,0,0,0,"234,000",0,0,0,"1,204,000","970,000","234,000","234,000"
"=""067973""",聯電凱基3B購01  ,0,0,0,0,0,0,"234,000",0,0,0,"254,000","20,000","234,000","234,000"
"=""04566P""",世紀鋼元大43售08,0,0,0,0,0,0,"234,000",0,0,0,"252,000","18,000","234,000","234,000"
"=""067069""",長榮群益47購04  ,0,0,0,0,0,0,"233,000",0,0,0,"243,000","10,000","233,000","233,000"
